address,amount,denom,usd_value
stride15ag0g5m8tf7spzkx2sl859a34cxgmerxvv035m,52.662639,stutia,864.19390599
stride15ajqrv00qz5nlde5z2y608fkv8u78mn8y2hqyt,9.63168,stuatom,134.07298559999998
stride15am75es3hppqynqfkqgana0g6auyr9a59hhrp0,9.867365,stutia,161.92345964999998
stride15amk3e5mhd7ak858ez755rdyt2992tlzxx8gw0,26.343416,stutia,432.29545656000005
stride15an4vjwunsyt8gqsw4093d2v3347wnwshpe9xj,12.976641,stuatom,180.63484272000002
stride15an4vjwunsyt8gqsw4093d2v3347wnwshpe9xj,8.701201,stutia,142.78670841
stride15atlhywws3jczptq06m8urqz6tjcsr77epphqq,87.758507,stutia,1440.11709987
stride15awwww444p7xklppt62gzkpn0nxv2w5tehxjsk,298.043496,stutia,4890.89376936
stride15ax45n6qxc0g0ehe3v5lswvv2w5n528fgq3cxf,10.925917,stutia,179.29429797
stride15ay9y6qzfzhky5xx8vc74u8gldd7kzup5gsnwp,50.977208,stutia,836.53598328
stride15ayq0d2t4m7wssaeyjuqcc9wha7r7q9h7yxvev,52.681139,stutia,864.4974909900001
stride15ayrceh0fetcycyj2fa2h7wkd30xx9sh85ctxe,52.826734,stutia,866.8867049400001
stride15c076sctrzuzzk0ltx9fu425zlswfxd6latukt,50.0,stutia,820.5
stride15c2f36jgv3wuv3wh2enj6t4zeztn9hysl5gkv7,50.997224,stutia,836.86444584
stride15c40ug6n03cu0d46d53v4e7dc0mgvynwcyqdcn,30.026649,stutia,492.73731009
stride15c6t86403errk0w6dfppaaq4ercanek3a3ncuu,51.093122,stuatom,711.21625824
stride15c6t86403errk0w6dfppaaq4ercanek3a3ncuu,29.976275,stutia,491.91067275
stride15c6v0c2a7kk27lt6w87r5rd640js08p940yz7t,16.354883,stutia,268.38363003
stride15c6v459z00tkm20gzgyzclrpnvyejgypn3dl8j,330.993422,stuatom,4607.42843424
stride15c7x36gngp2mzmpvpyzu782dw28gt3ecml28wh,10.959998,stutia,179.85356718
stride15carr9vvzpqvhcjexafayszca7xyawa92ctgen,30.918227,stutia,507.36810507
stride15cg3dayhg3yxpxdmde5fjw92suyqxs260x7nu7,25.959269,stutia,425.99160429
stride15cg5gn8jrk69zerp557evnevu4m0dah2tynwvd,19.529486,stuatom,271.85044511999996
stride15ch5s2crq38t6wsd9cnrx0ce4uz9vqvydtqaee,7.797783,stutia,127.96161903
stride15cmxr94g5pf5kny8x3y64dehd9jhtdf9d0j8a7,49.974722,stutia,820.08518802
stride15cpupeq2mqsskp9v94t57ur8a746w93fh889s3,42.971177,stuatom,598.15878384
stride15cpupeq2mqsskp9v94t57ur8a746w93fh889s3,186.089711,stuosmo,324.4474111285
stride15cpupeq2mqsskp9v94t57ur8a746w93fh889s3,15.934333,stutia,261.48240453
stride15cq4djvywu98p3r5a2nm8xss9xryse0krkklgt,32.274767,stutia,529.62892647
stride15crpwl5fgm9h64k0px2jxzfsul6v0wvslu5ltc,50.0,stutia,820.5
stride15cu7m6k32gx72ypvft6p583nclq33sftavljde,87.980354,stutia,1443.75760914
stride15cynl8wcfzlyyl8a699uj7dyukxll9nkyhr7sn,77.274822,stuatom,1075.66552224
stride15cz9glyd904au33qpye4vs66rvy4csg55ag26z,6.500486,stutia,106.67297526
stride15czr9egvwa7dc2y7zyrwgtlmfghwuus8m6s3v4,59.937519,stutia,983.57468679
stride15d5q3dtpepchaz6fl9gp7g6eeywtkr64j04ycx,3158.831458,stuosmo,5507.4226470230005
stride15dajwq4h46ne24232a0lrprguu87gfe2k5dw5a,14.823637,stutia,243.25588317
stride15dakes04c4sdyzl0kqjv29h5zjaz4qjxf2htgp,99.979999,stutia,1640.6717835900001
stride15dcrq9w84jvpfn0rt7hjlwqed6yw3laqwyg8ml,23.18,stutia,380.3838
stride15dg6dy2q4h3gdzyj524dwrywhja0urhf2j4hwm,35.071937,stutia,575.53048617
stride15dgq8ggt42sn67kkkwsnkkf7sejvlvxys5xgah,24.948907,stutia,409.41156386999995
stride15dks8hqu8ck6f76acm2kf4hjdkfh7pfjt0nnv8,51.693615,stutia,848.29222215
stride15dumjq86nt6ln84gxwt8p6jjmc8fgdkdkv9g3s,19.269817,stutia,316.21769697
stride15dvtkwjczhg8qur8hhu4lx5dnv2lye4nsp72c4,18.380574,stutia,301.62521934
stride15dzy984hs3srp0favswzp58zpzpsxygreyfd0r,15.523915,stutia,254.74744515
stride15e2kvvwm6t8yqlfcskfgssad6ruaeknztee2yj,31.134294,stutia,510.91376454
stride15e7hw45cu4ujulxau485atgv3nsveavwx5nh6c,75.96832,stuatom,1057.4790144
stride15e9qef6mk2mmylp0leg9uc30wj66my8n7qa836,69.640629,stutia,1142.8027218900002
stride15eakcs8e0d9r8f8eagjmezlc5upnmw6ly9svkq,20.242714,stutia,332.18293674
stride15echwwtaj9xvpmmjgr6cma59p527na4wn5x276,12.947774,stutia,212.47297134000002
stride15efwytw0xrku5ll9255290q5jcgkesg2f0cwz3,11.0,stuatom,153.12
stride15ehcdfls67tdytashrs0xnnuv6flzqy5fe5zwu,52.826734,stutia,866.8867049400001
stride15em8xgzkgqp22kpfpekxcc986t2geavu5637xg,7.902709,stuatom,110.00570927999999
stride15emtcp05jwm0ztma6c0pz8wwhfaluhn9vpvvrx,508.083901,stutia,8337.65681541
stride15en3lfvyft6sp74gj9alfp7056802qf9gakyaj,65.0753,stadym,446.47512577
stride15en3lfvyft6sp74gj9alfp7056802qf9gakyaj,12.219972,stutia,200.52974052000002
stride15enjvnxmfzumk0d02x8k35ru2ufchy87j8zdve,6.954277,stutia,114.11968557
stride15eqs4znxle8853hfq7y238ve6ylp5qrzym2u5g,51.379178,stutia,843.13231098
stride15eqzkamahf47q2a480vwgct6dlkmjfk70f4k2x,8.425259,stuatom,117.27960528000001
stride15er9c8p3pdh7fv0kcxzfdap6ua9e9ezt7uvn4n,52.662639,stutia,864.19390599
stride15erhyp4wrdp576fv589xsgwy57uu3w5r2haqql,15.175956,stuatom,211.24930752
stride15esklh0x0gc9tq96725krmt79fq42gmlvm2uc7,49.790354,stutia,817.05970914
stride15eu6lym326mmcdu6nmtdmx4qntwh2ewufvhwwd,45.622463,stutia,748.6646178300001
stride15eukg03hlgd0leux6uaun22gxwptyvtzmxf9ut,52.059998,stutia,854.30456718
stride15euygk444v35jy8dyl7eam4fa2vlydft7khjxv,15.623146,stutia,256.37582586
stride15evfcwaxz0vehtgpajjgdz7hexn0fkwhpkydt5,15.932052,stutia,261.44497332000003
stride15f34h969r8m596d2sp33tkshkgq760zf4h00u2,191.559834,stuosmo,333.984570579
stride15f34h969r8m596d2sp33tkshkgq760zf4h00u2,31.867104,stutia,522.93917664
stride15f46k58ca87cj7844rgz4z47axpksq96m8eyla,156.550174,stutia,2568.98835534
stride15f4mwtydhsx58sajf9cjaegz83rwdu80nfckv2,21.355124,stutia,350.43758484
stride15f54v70jhkcymhwzzsd0dmjgusyfsgx494nnq2,7.747221,stuatom,107.84131631999999
stride15f55psz4pxsx9y9yla5dpszcax8rupagvmn85k,52.764242,stutia,865.8612112200001
stride15f6jszagqsnhdj6ekr2zw5mx297kqw07h6r4nv,54.52633,stutia,894.7770753
stride15f7uvtj2x3y25z3k88x9lxu9lgcewjt67pr8x8,9.120739,stutia,149.67132699
stride15f7x5vuk5a6he33quw8kny73xyszjdr5kqvme0,21.651848,stuatom,301.39372416000003
stride15f8jtwqyxpuljxnlauu7ped25yacecu7j8kh70,6.463912,stutia,106.07279591999999
stride15fafassq6cvmqasqcj59n2jjktmgrlfc5pr4w6,28.929999,stutia,474.74128358999997
stride15fc4mtaldw8s33837g05vv4tsdcdshwu3s5cdh,23.0,stutia,377.43
stride15fcwjl0ce4jn2ektkuaxmlnga8jrktu8437vsx,6.141632,stutia,100.78418112000001
stride15fdf4n0uzrwvjkjay5uvjawf4mpnw00kpp4pdg,25.197621,stutia,413.49296061
stride15fffdah7nt9eh6kg7pswt5ea0qdjqqk3t4a2gc,88.39098,stutia,1450.4959818
stride15fgxfpwa4dq4e4p0d9q62908jkrulv6cyg222f,11.177761,stuatom,155.59443312
stride15fjv45thgm88w7hr3d76cdmr8t3d7mqvp0zsdw,35.864157,stutia,588.53081637
stride15fl3syww863g4w7hhwaeeqpe97w8p0n2da67qk,20.110359,stutia,330.01099118999997
stride15fraqxg53rymzv2zexxq5g4qdseukgktg7jkfw,59.552061,stutia,977.24932101
stride15frjs9n09j5u7nmtvrd525rp39ht6lzxzgu4sp,29.783465,stutia,488.74666065
stride15fsdsv6xg0cyc0xvw48zmra4r08ekp7fv53cyr,67.07748,stutia,1100.7414468
stride15fsvnrwf7tjsflf3ttac7exrth9ddhf8dtyftw,83.906181,stutia,1376.90043021
stride15fu0muqasw9kszrmugnv93qa75z4hqgx6kmf3k,15.291321,stuatom,212.85518832
stride15fvasrxcrpff8tnne46n5ppv64fzw7fterx554,11.950571,stutia,196.10887011
stride15fwh4snm7w9dp3veemstrfttx50laq8k3ue9wr,18.818986,stutia,308.81956026
stride15g0dagtq804dpnmvpvp0j482ydu4qy8n69jt70,106.090956,stuatom,1476.78610752
stride15g0dagtq804dpnmvpvp0j482ydu4qy8n69jt70,7.000522,stutia,114.87856602000001
stride15g0z3nedvghta0na6057jpjcfr52ph98z9usdy,75.384078,stutia,1237.0527199800001
stride15g6jckvv89n3c4q270lrmqn2ypl73xshzhzzre,50.002324,stutia,820.53813684
stride15g7tdk3fcu32tqyljrfztjqzfjvq7xfsqtvd27,30.955279,stutia,507.97612839000004
stride15gazysgfanzpf30ntnttyj3p3axttakxhae4cm,24.954837,stutia,409.50887517
stride15ggwu3flxwfx39a4dp2er779admc7y2my7r7zr,102.699115,stuatom,1429.5716808
stride15gk0slntmdy2qqr7hlzcgtznvrrrmq6avf7lhc,12.225454,stutia,200.61970014
stride15gkawdjcvl6t5xygkf39dev93l2rqtd6u7qgz6,28.145714,stutia,461.87116674000004
stride15gnqg68mntc50yzeulexm33ttf8gfkjy9rwskx,99.999999,stutia,1640.99998359
stride15gpfut4zptlu0t6r0sxj82496r2jmqphd8kp2q,47.735529,stutia,783.34003089
stride15gr0sdntq2e4253xd3m7l739em0qh5gsjdfnux,51.07843,stutia,838.1970362999999
stride15gtj2a4uplzv0k77shygv278ex8wrafrj9x9he,49.487602,stutia,812.0915488200001
stride15gtq8lzytgkt7r2mvdruct3y3qqcvne0lcajg5,17.043886,stutia,279.69016926
stride15gvaarguqtmrxags7plgymr93m847tpd2uzjrf,131.466992,stuatom,1830.02052864
stride15gxup7xh3q8e0pz9axtplx2y2tvpgzfm75zk40,14.457566,stuatom,201.24931872
stride15gy6pqz5yle2yye0jcphs6xwz87p8agjyx73cl,18.999977,stutia,311.78962257
stride15gyq6ft6gjnzn6c703jrac07j05ruu29pgcyu0,51.838603,stutia,850.6714752299999
stride15h2fayqmwrkf2qe2gqh8fss2ffd0at8d4mv855,15.0,stuatom,208.8
stride15h2fayqmwrkf2qe2gqh8fss2ffd0at8d4mv855,9.999999,stutia,164.09998359000002
stride15h33qd9hjvtq0gwrl0yjwpl9qt0s0464seeytk,11.925974,stutia,195.70523334
stride15h3k4ajwxtwtfdk3mx8zzxcrps0kde02h5xelu,34.978084,stutia,573.99035844
stride15h7hug638ffwp2j85nfhm6lkz9vr0wlccyaa2r,103.879999,stutia,1704.67078359
stride15h7ldxhs0zgn5lkt3y7r9ddterccfswsnqv8ug,8.809926,stutia,144.57088566000002
stride15h9l2sqwkv4kexvzaut3dpma4f5n8js2wrksac,38.092894,stuatom,530.25308448
stride15h9l2sqwkv4kexvzaut3dpma4f5n8js2wrksac,15.803122,stutia,259.32923202
stride15ha7cpg0kfw0kp07s862xjwk3r6vkya6qaz67a,141.200437,stutia,2317.09917117
stride15haphnrj3cvg4z4yephrwxsu6hgn73wq3jmdle,52.662639,stutia,864.19390599
stride15hazjt7azztv34hrnsyhun6e8jun76g7l7hy54,10.90954,stutia,179.0255514
stride15hd8tra9t6yfdequp2gsvqva7axj59jmw3vhrt,20.979999,stutia,344.28178359
stride15hefsx29gylusjngxa92jdfnfkzwuju7cp0a3x,11.252599,stutia,184.65514959
stride15heg4vvf24zs86zxr3gerpgu35ge3qjqlluz26,135.649662,stuatom,1888.24329504
stride15heg4vvf24zs86zxr3gerpgu35ge3qjqlluz26,101.732029,stuosmo,177.3697925615
stride15heg4vvf24zs86zxr3gerpgu35ge3qjqlluz26,10.418644,stutia,170.96994804000002
stride15heuv425tzquckahlkhz3dns0qv0lf60y4h2nz,9.680321,stutia,158.85406761
stride15hk0www72xsjpdtwtgtn657yywr5w045m3cpch,50.319627,stutia,825.74507907
stride15hk9aejycz8dqr86q5p8lfvv2g84ct57nexptj,31.978248,stutia,524.76304968
stride15hp6put6xrz3h285et9l3mh9c2c0hanzknvz5g,9.39763,stutia,154.2151083
stride15hq0ma6vrgk384g8cfxc88z3qt4x3wmrfqseku,52.662639,stutia,864.19390599
stride15hqxmyla2gvv4waldyt6fne58w2mvv9a5ug0ux,16.799751,stuatom,233.85253392
stride15hr5kavhud4a9ytnt08h5h2s5zu3e5pytkxukd,52.826734,stutia,866.8867049400001
stride15hvpuspxjd5lztxyqqkc3q8ca4au6mqnjmeguj,6.487861,stutia,106.46579901
stride15hxj7swd94ymu0h6nspe6g7m9eu7v9a0smw3pv,111.144494,stutia,1823.88114654
stride15hyqptuay5gqw0q0m7xwhk48muvzwjdk7r9t83,8.60007,stuatom,119.71297440000001
stride15hzs95tm0495h4dmptatlf7ss7h3gq6kpq0vgd,10.10397,stutia,165.8061477
stride15j2dgvkapf0lfjrsh8rxcw69xaz2ftve8htds5,10.23755,stutia,167.9981955
stride15j34y07k77awnzx9nj0vh3svredlhvt4zspszr,75.631421,stuatom,1052.78938032
stride15j40ukwnj3epvnxf7wmpk27wexfywxyyrpyt97,19.923701,stutia,326.94793341
stride15j46nt4mfsl3m0dugf8e5zxvjp8hgla4sge6aq,65.0,stadym,445.9585
stride15j46nt4mfsl3m0dugf8e5zxvjp8hgla4sge6aq,11.549294,stutia,189.52391454
stride15j4uxa0s69hjcqezps2t6m7feyw5xmga97xty4,9.406664,stutia,154.36335624
stride15j4yns23k8p5vtl2x0xnqasshcydwzp8gpmphe,18.820189,stutia,308.83930148999997
stride15j6q7tsrmfr33fpf6msyctg0n53quz7alraqhr,27.511103,stutia,451.45720022999996
stride15j7da4axnytsrtz4w00mtkjh0tg5z5870xm844,50.22607,stutia,824.2098087
stride15j9ln7nnqhd9m79hkerx4a7vn99x2yf5xdqqrr,41.673118,stutia,683.8558663800001
stride15jcsyx8vdax5kc83edxpgnfqaa6qfth2z0vcqt,75.611634,stutia,1240.78691394
stride15jd3jl93sfuvgq6y5jjaamjat4ms75hjp9t8mg,27.001113,stuatom,375.85549296
stride15jdqp78l8n5997pr3kf2ktj8u6n8lqss7wgmhe,49.556004,stutia,813.21402564
stride15je075zv3s3cnepaywfq9njar8n6pal3jhzvjy,7.765471,stutia,127.43137911
stride15jk90svdfaecm3flkh6sul6368hhghzl99uf5c,536.16436,stutia,8798.4571476
stride15jl9l528u38mvete4av78kgn6484252mcvjdpe,20.467929,stutia,335.87871489
stride15jlppzly988pc8599t8xnue9rveahdd5aw7kc8,20.240604,stutia,332.14831164000003
stride15jqapnwj2ghnjfqwjfqem0raqzvwqvnq74fafh,9.89743,stuatom,137.77222559999998
stride15jqapnwj2ghnjfqwjfqem0raqzvwqvnq74fafh,20.24026,stutia,332.1426666
stride15jqjavs3g527prengdqeqs04yg8adv2fazm99g,16.136147,stutia,264.79417227000005
stride15jquj08tux75l3use26l4kuapxq7w0x3d889rf,50.0,stutia,820.5
stride15jrqlwca7lt8vadty8z2njur9tda8u5nm3yg65,17.479628,stutia,286.84069548
stride15jrzae25nyhhmsxlj40ld9nhag8puccx74nhx6,50.039449,stutia,821.14735809
stride15jslvddlwjj00yhs5c7ux07zza5c6vv2zw8gt8,7.691106,stutia,126.21104946000001
stride15jtmqd7z0hsgswrtrencmgcz6lls7k9wteryux,7.479999,stutia,122.74678359
stride15ju0nlsadm6n0t90twzmwejscazhh4299z6dcq,7.560944,stuatom,105.24834048
stride15jwfwj9tact8su00c3l2rstsmeztxy85wzsxyy,38.981419,stutia,639.68508579
stride15jwruydrqumnzzg8mly5u4qxnftvmkssz8jthf,113.899862,stutia,1869.09673542
stride15jx76ntqctk3594ken8w9lqlx8j6jw53x7ekkw,100.0,stutia,1641.0
stride15k2tww38d0tjuzawc9n84guxzya84sf76c6wyp,37.493568,stutia,615.26945088
stride15k2zw7vgxagm3znqdxpxa40uclplxpwjq793x7,51.868579,stutia,851.1633813899999
stride15k49czk7rm5r6xq4lznxlclv0lmjclg866jflj,7.497747,stuatom,104.36863824000001
stride15k6ggnrds0s87yd8hc0dv35rlt4gluu2n9cvf3,39.780236,stutia,652.79367276
stride15k7ms60u95nl8cpr0t45mr4vlynx8refky809r,50.417102,stutia,827.34464382
stride15k897p9tz62w3a9f0h3dp0tu850tc3ke3eere2,52.662639,stutia,864.19390599
stride15k8k7xwx37536pc3hr4a0pfta6vul3z6tlku77,29.992621,stutia,492.17891061
stride15k9vwqmmnrxmw5265gxxcfwfqrqkn2t5x4gr6n,15.47998,stutia,254.0264718
stride15kaakq24a3ve0k5y4y5hk5z92zdhuf8vps3shy,21.924254,stutia,359.77700814
stride15kc34qjp8rpu33x6uxdpff0rt8efgyp9nc26je,91.391049,stutia,1499.72711409
stride15kclc9asxfrqly45d4xcalv2xlsxehfzukv9du,34.372433,stutia,564.05162553
stride15kfkqdrjw5deqxm9tf0ncgd88znqmexkeahak7,245.614313,stuatom,3418.95123696
stride15kgjcce0c92gjy304hq9e089lk3jekt86yegyr,498.107176,stutia,8173.938758159999
stride15kqfuaazpcgs0xqz6mqwrxzjjpfcj9lad6xfwp,51.738682,stutia,849.03177162
stride15kqt33au8kl3frq52g9uyqjltqu5cj44yl95ud,41.32946,stutia,678.2164386
stride15krtdg7853yssvt70gxqs6h3u4rfsae3u8xvst,205.694746,stutia,3375.45078186
stride15ktztpyxc05gf53e0w6z5eyx4lqsdctf2um4cj,12.347031,stutia,202.61477871
stride15kvffn079c64helfhwxc9lvpgzn67wpakknq6k,10.190127,stutia,167.21998407
stride15kvkmvuttm5cxav6jpl22zfvvz90e60dt3jpuy,103.743663,stutia,1702.43350983
stride15kzerjgs7vf9k507c03r47yr8kmjcmes34n2r5,54.910561,stutia,901.08230601
stride15kzztx0tfk5ps4z0zrwrgtsulmnj9du9w8llcn,9.998225,stutia,164.07087225
stride15l4m9274kyjyevl8ude46kr9ulqa2tvwjguumt,11.442956,stuatom,159.28594752
stride15l4m9274kyjyevl8ude46kr9ulqa2tvwjguumt,15.999123,stutia,262.54560843
stride15l50psekznxx2v084f5vu7ya35exwspw4yp5sz,9.017138,stutia,147.97123458
stride15l57hvsecdrwfggljmlf9dz75ta6dd4hlc47f8,9.694986,stuatom,134.95420512
stride15l57hvsecdrwfggljmlf9dz75ta6dd4hlc47f8,22.41424,stutia,367.8176784
stride15l58a4uxvyulg9tz7jxcpxxyexnqds7cge2qtg,26.461748,stutia,434.23728468
stride15l68gz8q0t2sfpxuxh0rufhrh92ja33j4433qx,21.083004,stutia,345.97209563999996
stride15l823cdx7srny93p603x8vuqmfjzn5lzvhwcw9,10.546483,stutia,173.06778603
stride15l89g0knlzcd7qmf8t43xrcz8vlqsc5nv9pd2y,100.1,stutia,1642.6409999999998
stride15l8uje6upg3uge9fzsre77m8prjzh2quf4ltpn,10.0,stuatom,139.2
stride15la0mxhwvl4f26t2spxva7n8maqrta7kq7zf0u,61.76016,stutia,1013.4842256
stride15lc6w6fs4jwhkcvykdpguljxpr3qyleyva0pjd,10.064222,stutia,165.15388302
stride15lcej2y0srcr9jr3gw8mur4ruj7trvkm7mkkm2,11.702759,stutia,192.04227519
stride15lddf7h8zre6592pu0h2hpyr8rzpmpvtj93r0k,40.199999,stutia,659.68198359
stride15ldskxspp4sx6wxdaqwywpddrzrgz3f4h0x0jv,25.62713,stutia,420.5412033
stride15lejasrx8kxzplnnplt6tz4rsda5h9lf4ck3sq,9.971822,stutia,163.63759901999998
stride15lk935rk98jqqvgeqhgaph24eymhpgkdxf2gr9,15.252577,stutia,250.29478857
stride15lkafk2pvmhqhuvwymqg7fd5qs390y678svqs9,148.899258,stuosmo,259.605856323
stride15lnv0c5yzephxp466wcs6cztwf92nes78qf7n6,24.818743,stutia,407.27557263
stride15lpqs8teazx7ms4gzg2v2ww50f2s2eujqgplaq,20.04857,stutia,328.99703370000003
stride15lv0mld75renspq9wxvgk0gdmkytptsqv6p0kv,52.81418,stutia,866.6806938
stride15lwfeexue3j4hk9jmjvw3rw4vl2k0vhpzklkyj,10.061176,stutia,165.10389816
stride15lxuepwvqxcvn6gqqsqvhzcvc2teqh94sdvdx6,10.321041,stutia,169.36828280999998
stride15lyg2kqfh7m4kq2w0ff07tcdma6kuvt8j0cur7,24.854938,stutia,407.86953258
stride15m2fc6mpf62dem5mzfyq6e58eup702t5jdgq20,11.477124,stutia,188.33960484
stride15m5rdzmz2j8xara6dee7m90kskga7t4p6kdktx,10.759585,stutia,176.56478984999998
stride15m657mwtfdy2z6qqr4perczzxc768ehlj48z4p,13.818296,stutia,226.75823736
stride15m6cn7ftwrdxx66rjc4n7jut0mpngwnk7q64sh,15.009275,stutia,246.30220275000002
stride15m8ajnga4jlhkw4an4ssx0thmsafeqg37hm7l0,7.308982,stutia,119.94039462
stride15m9dhdwp0gkpt5xqt54s99ed4hqr8ztx99cltv,32.908736,stutia,540.03235776
stride15m9rs6u4jhv864xagvmw6t6vg9jqhp4zpa8q94,119.07587,stutia,1954.0350267
stride15ma5cxxxdhpanld0ev5l2hhl3zqtwa6upla9a5,195.01224,stuatom,2714.5703808
stride15md4wkfqux35ak5rh2409yk3gx8l4y5s0k23dv,44.475864,stuatom,619.10402688
stride15md4wkfqux35ak5rh2409yk3gx8l4y5s0k23dv,83.097394,stuosmo,144.88030643899998
stride15md4wkfqux35ak5rh2409yk3gx8l4y5s0k23dv,103.061344,stutia,1691.2366550400002
stride15me24983335zku6tjtstsmjlrqsr6ayryn5dqp,27.324103,stutia,448.38853023
stride15mgvaj5gp9yth0s2xacam5psc99df2wmncuyqp,25.029358,stutia,410.73176478
stride15mhxdxwceewvj2905q422gwrmzf29k87fc3n5u,26.9081,stutia,441.56192100000004
stride15mkmv8sp943k2gs6lrzp2lv3wmtcrh9s8gx8uy,8.621065,stuatom,120.0052248
stride15mlu8a2yu6t4d2prm5j0zzg0699s9wxncapjjv,52.662639,stutia,864.19390599
stride15mm9cat4wul63hzk8gk9gx8xgh900c0sucvt6q,34.914352,stutia,572.94451632
stride15mnen8lgzdyw4lx29kcyyvacnpn5j9n4tfqdst,113.675538,stutia,1865.41557858
stride15mnhctyqfukuczsx4xyrhmdt4uepq6t68lf59x,9.98673,stutia,163.8822393
stride15mpwcctjktcy7qmf3u30dlfzz35cy2uas5zspc,30.979962,stutia,508.38117642000003
stride15msd8pqawlv52z980mxknkz3qyzs5z8xj8ahaw,10.599998,stutia,173.94596718
stride15msylerh9hagzwank7z5n9sa97jsgj5q8xp96q,30.082047,stutia,493.64639127
stride15myrqcrh2xu9gmz9s7retykcupguqsccydn54y,21.440691,stutia,351.84173931000004
stride15n0vmxtxhntgdguhcfmhgvgk4eszk2p06wu8j8,50.242565,stutia,824.48049165
stride15n2sxk067ehc3e0svwnt6htz9sgwk076fqnwy5,23.48419,stutia,385.37555790000005
stride15n3xvjxg8ez560c9w5p6tslmpylws8klxl57ry,6.979999,stutia,114.54178359000001
stride15n4jyvyh9grdh27awkpny5wqangm0tmyut526p,21.0,stadym,144.0789
stride15n8f7hrkuq0d0xljrzxztx5rjyrwhc0e662pet,39.905341,stutia,654.84664581
stride15n8h7slz7hmv5xvwrccwdcx2cn844h95cjxdy2,12.444927,stutia,204.22125207
stride15ne2226cje7wgpz7dgd9h4weefap30jk3nw9jp,29.048752,stutia,476.69002032000003
stride15nec79z9j2jgdthknakeax2dhwzcwdp2n2c8mw,6.429867,stutia,105.51411747
stride15neu75c58mnkj3mjx6s7d9egtzf35ngc4dgahf,7.38,stuatom,102.7296
stride15nf56p2vkwrxgfkf5ykrhca2kh6rjyxethft3k,50.0,stutia,820.5
stride15nfetgm8zlnxev58s8470xat27zzk3myd6rt5a,31.979961,stutia,524.79116001
stride15nfev7pmz3t7mwsqj543rhxy7zdk03hptlxdnm,54.298443,stutia,891.03744963
stride15nj9yvsytez2h5l8l8ta8nc8ay087cyukr9pn6,51.986976,stutia,853.10627616
stride15nkcftlfqjvmsadhvnhrglvl6wuvr2fprfp9gt,8.207977,stutia,134.69290257
stride15nmsh09j2npzm5eyeehtqz5hpzsuecgvr8qkuc,19.073977,stutia,313.00396257
stride15nqukf39085m54u000hjlj5cdhw65u27rr4u8d,7.729538,stutia,126.84171857999999
stride15nu34x0yqpyq08zuqy6f9syzxkvxctuf3n8zsa,12.75546,stutia,209.31709859999998
stride15nyj7pz23pa9d5lkd6fqj56ynry229ez8cmlsj,10.000613,stutia,164.11005932999998
stride15p34czrtae2y9a058gqct6zs47gm2f7ydqtlls,37.174955,stutia,610.04101155
stride15p869nsuuas26jgrvt24zmwlmjn8q9avg077pq,50.0,stutia,820.5
stride15pde49y3z5c9h7e2pf2aj00wp0362p7yxsly83,199.959998,stutia,3281.3435671800003
stride15pdycya5fgxfmymfdrfdnsd874sh8w006wsug9,14.170653,stutia,232.54041573
stride15pe9rwpscmpc5cc7yjjq5pz04zmqgvadn24ssl,300.266717,stutia,4927.376825970001
stride15peakm598n2c0uuc06sa98k9f2n2sf0ud4f4rn,11.248532,stutia,184.58841012000002
stride15pgcsx7axjv45ylrxlzzmzjvvc0zpw3hrjsjm5,52.731345,stutia,865.32137145
stride15pgw8u8yjzjegepdzc28qj0n0kxr5arqk246cy,9.707118,stutia,159.29380638
stride15phv94sgp0vsaez2nzup92c40pny2zt6ju3ykp,26.45815,stutia,434.1782415
stride15phwu4vmfcj8x9hmd7ta42y79cyz8amqrc4ere,52.662639,stutia,864.19390599
stride15pjve3m0kmeam97d9np7tl89nw7tgjjxr9xu48,10.113273,stutia,165.95880993
stride15pkx374cdw5nysp6h8emhhuh2rhvujm4464z8y,13.513687,stutia,221.75960367
stride15pp04psp0vej49x66nzhy447rtfjgqfq2nggcl,100.0,stutia,1641.0
stride15pssu0fl55hx5d7xthceuajaz8hqk97dq5y6af,45.977481,stutia,754.4904632099999
stride15pszr7ljemequ30aph03vhqvgmyce65st3dx3x,72.178179,stutia,1184.44391739
stride15pua4j9fdyqhcddxn0delglztdlnuy2twurkz5,28.424905,stutia,466.45269105
stride15puazc0j60y0e0fmh9tcyvcwqmkmn66mnr5ayx,11.447759,stuatom,159.35280527999998
stride15put054c3czlqym2h7h0jkkmksx5lje2crvr06,14.979981,stutia,245.82148821
stride15pvsthvmf3wdffwqackgd25tvc87r9vchcs0lw,246.829983,stuosmo,430.3480753605
stride15pxrp5chfd7g93hcmzc7xq42mg274xh46n88gc,33.507768,stutia,549.8624728799999
stride15q07ajhatjzrvefj0lqs4vvrt4cthlsywu3em5,8.30122,stutia,136.2230202
stride15q5r3vpjsxfj85w6hg3rndk8szcp7xqf93k2x8,11.96195,stuatom,166.510344
stride15q8wx0ume4fje89cz9darzgfv67zju67jp4k6v,10.29375,stutia,168.9204375
stride15qa47rt9wttr5m76eem5g83fygau9t3djz409g,10.961173,stutia,179.87284893
stride15qc4qqm5u8u8nnezr8y8z6lwzhvyxsl4t6d7dc,77.274822,stuatom,1075.66552224
stride15qe05a5phwrenz6drwpvz32vz0mp5ejspp94dk,52.662639,stutia,864.19390599
stride15qlkgytce2d4dcmajnn2fjg7cq5078an7ln9h8,9.979999,stutia,163.77178358999998
