address_on_stride,amount,denom,date
stride1d9zu8dpk2dha29pjx7vlpqz2dslxqzn6uv0vtv,473.030235,sttia,2024-02-29
stride1da370xvc3a4egef8e4dzzjwa5ku22xd5znctrm,130.002487,sttia,2024-02-29
stride1da79tcgaj4glan0qr5trtzmvcvtp6uhc0utyh3,1000.0,sttia,2024-02-29
stride1da7zsfzcyrvx0xzf0quzxs4p3884fxs34r6jy7,356.437936,sttia,2024-02-29
stride1dadnxc03gjhk9asru0qfzd9jvaas35g8g08erj,100.65782,sttia,2024-02-29
stride1dakehv8cny62afg5x824wc59tm0w8kgn8mfemp,169.999999,sttia,2024-02-29
stride1dc4ux9xa73jgq7rkx978qdrh9aq8nq9nfe807w,119.73624,sttia,2024-02-29
stride1dcevdjhsee6s8au89v9f4jrjcfcw27nfuz2f03,126.827226,sttia,2024-02-29
stride1dcjvxhy7s6k2j2x78xzrzr3uftrwn4f4fmwg6w,1497.470093,sttia,2024-02-29
stride1dcxtcdrdnqd36g7htz6tf0f2vh7p0kaz295pda,596.519878,sttia,2024-02-29
stride1ddefwgwems0u53w78mczqkz86gqx3uc8u65ee5,593.091797,sttia,2024-02-29
stride1de0eyu5u867fsyg22w98c0ydpslccjp8nznpw5,123.038744,sttia,2024-02-29
stride1deasx4890tvw55u5ecfey6y6x4gwamm3eew2ss,412.457636,sttia,2024-02-29
stride1dedpu990xgpnyh4rpwvjupm7yvg98hwt0fvhzd,199.264119,sttia,2024-02-29
stride1demcj83q7nxt6gtqxlu7qsmwqpt4jspjxrvkad,555.0,sttia,2024-02-29
stride1des55nh5gpvtt3gtjdkesr06hrau05267jvrp7,128.66557,sttia,2024-02-29
stride1devv2lefcq7s8vqr84svclyrc0gsk5aqtl6z8d,107.108814,sttia,2024-02-29
stride1dey4a7yfqzuzzw06myvm8av5c4y87y3nncf7jy,2809.897162,sttia,2024-02-29
stride1dezhr22kdysz4qtcyvn3qrm5t79ldr2hv8gv6f,131.54503,sttia,2024-02-29
stride1df9vnr33ljjr3jsn4n23l9pdp3g8e67k0z3zm4,140.008424,sttia,2024-02-29
stride1df9w32jcu23hzd73aq95j9uhynpsrshzzc2mqj,2934.093397,sttia,2024-02-29
stride1dfa6w9f9wapf33aqymtvtrvk2rmwnzldg994k2,200.032811,sttia,2024-02-29
stride1dfe6azukkfg06jymyn3fd4rugy4496l2u66rtd,101.0,sttia,2024-02-29
stride1dfeva4zpq7dgnzkfw9plwsp6m3x0t4rpwxa4wz,149.999854,sttia,2024-02-29
stride1dgdlu4rpt0amueu6mg79vrqv5u08xkznp6y2jj,134.254198,sttia,2024-02-29
stride1dgfkwv3nwtgqdrnmx39267fjmue3lr8nvs95na,138.654906,sttia,2024-02-29
stride1dgqjpy5x2ut5tgzhzghtuzdlpz06at0zyyp6mf,615.053858,sttia,2024-02-29
stride1dgyjff5jj32fczcsqz3j82azc0jqcjwq3wzqza,119.731641,sttia,2024-02-29
stride1dh548f83ahg84zvfxlga53zdmftm8zuvnup7ux,131.725731,sttia,2024-02-29
stride1dj3n3pjz89szqe3vd3jqcyh5s2h9p80qwnt3s7,110.105095,sttia,2024-02-29
stride1djgcdzrtprv30pljmg7nfee7pk9sy9m639egs6,305.000261,sttia,2024-02-29
stride1djx2qfc6l3na3e4fc8gmux7262u3zfh4n5t962,102.577678,sttia,2024-02-29
stride1dk0kzfllueftksnm8tsv4ukxc94rerehqj3rv3,1099.424421,sttia,2024-02-29
stride1dk5zgngqudvrfgrswswfsfftfspzdkrm3f4vep,299.214352,sttia,2024-02-29
stride1dkfnkakw7582r9w894mfe2q4x9qe8x68688r3v,488.43449,sttia,2024-02-29
stride1dkt6m2prkkzch9hd9l9ttu9u9q75e2wxldjqh5,100.979999,sttia,2024-02-29
stride1dl7w9fq28ydkxqkhuvvvulv03g6g0ddjz2hqst,7076.171124,sttia,2024-02-29
stride1dlc5tpjw7n90hfjywvx77rgcsrjtsq6qzw83x5,252.144517,sttia,2024-02-29
stride1dm9ggeuf5cfqknh86m3ylcefmk302yz3em72j3,114.613158,sttia,2024-02-29
stride1dmetjjetf4wtkwmwye055cre8hg9gw06hqmtaj,1700.608858,sttia,2024-02-29
stride1dmhgatc5a2svt9za5ya6he27lmtu0av4hefaxe,185.818937,sttia,2024-02-29
stride1dnk2a4lw3flr6mwyc3fejzz8u7f5k072wgnq37,100.751802,sttia,2024-02-29
stride1dp0sen43kcjadwlaean8lxl98wk09etpp2qvuj,150.161775,sttia,2024-02-29
stride1dp30skns3stvt4wvhe0a9hchh4e7ekkfdh5yds,199.731084,sttia,2024-02-29
stride1dp4sx9xtazzr080vfxnkhem8u3fpftapdy62tw,106.953205,sttia,2024-02-29
stride1dpet56kw5f3h59evlrvmnwu5my407kl72m5d72,100.40032,sttia,2024-02-29
stride1dqkfrgpy2t3nsgetupj3wap23w3mu4pllyff4z,100.090749,sttia,2024-02-29
stride1dqqahx65wkg0pqguck66dufzf9s9qlrmj2l68j,298.944773,sttia,2024-02-29
stride1dqqg793tjd26ynd66y3v7dwzaf7mc2cfdkuk7w,520.914111,sttia,2024-02-29
stride1dqqvl60wdld8vjdytjyv49aj0x5tyd0yavt7wl,176.734689,sttia,2024-02-29
stride1dqxyc2pzmwrw0v6e8nf9alsz9d42ffq9dsdfn7,180.026952,sttia,2024-02-29
stride1dr4um0jmyhjtjc0r2p03cfxw0kfssucg2ftazm,1167.0248,sttia,2024-02-29
stride1drj7zweyy449ckru799gp2u92xv8hwthjd780n,759.220782,sttia,2024-02-29
stride1drx62l9dda5vymp8vrwuf8f7qf2hkvcmccutmn,115.979107,sttia,2024-02-29
stride1dsfh407alwjmyvuml50wupe8j7jqceln3tyt02,100.751603,sttia,2024-02-29
stride1dsk80krfap37vg7jt6x3rf5xgd7tdrf098y5g3,100.751681,sttia,2024-02-29
stride1dsunl9mpp6jwk8ws5fqrvtm2vwz2ymsjzvqe5k,303.079801,sttia,2024-02-29
stride1dtasvhzymd0tavlkeya8z6gq4x0jk6gfx5h7rv,121.459999,sttia,2024-02-29
stride1du056ue7c4ysu5yggpva8anzgqhmj8rlsxasnz,155.543028,sttia,2024-02-29
stride1du0kf0g0uc70cxvc74s00sls6g855u8lr9kz8c,194.949287,sttia,2024-02-29
stride1du8qkrrnaewhkjy8u6zwgt8lxvspakpckd6m46,100.751841,sttia,2024-02-29
stride1dv2jjlwscgktn8ryry2txv9ffcsj5fthpgrez0,102.742548,sttia,2024-02-29
stride1dv55nmrfz838c6u6muq3hhs75ajcc570xjqz88,181.7292,sttia,2024-02-29
stride1dv7nz7dptxzu6f3p8hfcfvysl38m0gnxersegy,100.999999,sttia,2024-02-29
stride1dvf9u9r3c3u0pxr8p40e0ycuwfdyq0ea5u3zxp,101.474442,sttia,2024-02-29
stride1dvguea2d3nnp9e830h05wt5kq9ut38ys2g8l4v,398.039999,sttia,2024-02-29
stride1dvx9jdwt507keljn4pplada7gyjmdkm34n88xk,383.693592,sttia,2024-02-29
stride1dwdg2jkdhkm4ywkcsrmw6v0256v7flcllpwqd4,677.962971,sttia,2024-02-29
stride1dxanvw32g9jw86rvxwpdc4r67ke86fnt9lzg90,310.378777,sttia,2024-02-29
stride1dy4h30xea3hjcul938et76xp4098ua7zva2s8y,4601.607476,sttia,2024-02-29
stride1dy9hsugffnla8ctky987eexclky7u9v6fd3alk,127.851087,sttia,2024-02-29
stride1dz0x992d8q8dcrmpxlzea269t6943cmypfj4km,142.425373,sttia,2024-02-29
stride1dz5dpngwezyydlefdurrsqdyadp8kg232wenrs,595.488531,sttia,2024-02-29
stride1dzvq7sy4uygum55k3aqddalakkxgac3wwceh6h,219.70619,sttia,2024-02-29
stride1dzvy3g6ucv7a60xgqfu82cx3utqy7gufe2tjfq,757.573243,sttia,2024-02-29
stride1e03756k07ezm0k3du0gugxd86nucg4n4svw4kp,137.480084,sttia,2024-02-29
stride1e07ny72dpun0fh8znqm2jfwrvmrp957q4dxh9s,2604.79061,sttia,2024-02-29
stride1e0a824e57eddmn7tpkr38g3egna4lugzgkjktz,100.963963,sttia,2024-02-29
stride1e0d0daqr34t7kgdumgrlrwf7xye9alqf3pnv5t,300.465228,sttia,2024-02-29
stride1e0dkngxqm4fhjfmccgdh06rn7sgd3ksdj576zy,2826.301193,sttia,2024-02-29
stride1e0es87vf6dxc3vs9gcqqh4n7fqjy07wxhw2cky,348.972199,sttia,2024-02-29
stride1e0fafwjn3qp4s8g5zd6k8nz84tj9w6x8g4kgph,180.183084,sttia,2024-02-29
stride1e0tulx6vstcjrzu393lhnkafg0jqdt93c7u2u6,258.699151,sttia,2024-02-29
stride1e0tyjju5urtw6pqhalzgrm4vw47sk0ud22g059,499.476375,sttia,2024-02-29
stride1e22hpf27af63kvrxyzp9p0demtddf3j5t0ldqp,119.73614,sttia,2024-02-29
stride1e2v90caakugl2gl0th0u97jwem8mltmq8608gr,119.736743,sttia,2024-02-29
stride1e32nhh2t89zqqquzjk698t7gyrpdka55p42awv,133.959367,sttia,2024-02-29
stride1e3349dtvsv5u2keakn6u94wya3f45pyc2fx8tk,290.528579,sttia,2024-02-29
stride1e3epmxsdl38m2s2lc8z7nagun5nw4dc3kffqaq,200.012,sttia,2024-02-29
stride1e3r37jr5pwhfa8690psfmly7rjnh8pcwrg6lle,101.436384,sttia,2024-02-29
stride1e3u53n49lwdvthv0etg8ycsx3gckwa52ra2r73,1305.462026,sttia,2024-02-29
stride1e4xueh9s6h6nf3uqc6vk8nwf85740kdhujm4ks,194.802815,sttia,2024-02-29
stride1e5qhaq74vj5svwy7uhgsy7urmspd3k32w4vahn,2000.037757,sttia,2024-02-29
stride1e5r5se05a8pph7z7fpgjcuat78e2calnrtptp8,53708.843006,sttia,2024-02-29
stride1e5zrgz6ygauvxgr06n5s98x297twdp72dvqu8x,119.736637,sttia,2024-02-29
stride1e6gvr0x3myx4tnnel2pv9ct90xy0ld7suygcmy,124.009154,sttia,2024-02-29
stride1e6njsrymg5587qth2nnh8tfnupm5zgzm82t4p7,808.0,sttia,2024-02-29
stride1e6pawzk7w8shr9fze9xn3jt84r8xrafdgzsnk7,43229.361548,sttia,2024-02-29
stride1e6yz9s0eae4tpja2z3p9pv83j4wzc98gga9dxg,311.766773,sttia,2024-02-29
stride1e77ku2rlqcl68jcrdam9zskzl9jmvj3ej2kynv,332.77222,sttia,2024-02-29
stride1e7je66wp84wprrajsav430gwg3vvntxh6llhke,230.0,sttia,2024-02-29
stride1e7ql0afvgj645w8zg7dmlfeju6p7htdlwqkcge,291.297824,sttia,2024-02-29
stride1e849l72dc3qtyryp43lpnjd5jjc8373a3eju53,221.324623,sttia,2024-02-29
stride1e86tumjxd04sdsvz5pvadds8x24qnydl70ex4j,251.236028,sttia,2024-02-29
stride1e86vv4u5pkvlkgadct2jhrq57zqlls82kznvjq,114.979998,sttia,2024-02-29
stride1e8ls9qgznqe4qk27c7lcmrmqtuzz89qcm75lxz,186.464035,sttia,2024-02-29
stride1e8npus9ythl95hnyxyd975ppagf4rwp8gy6pl0,100.2254,sttia,2024-02-29
stride1e9atw3z4tz479g48rlqn7d8y7gfu90nv38ye62,139.581461,sttia,2024-02-29
stride1eaqa904t97g5keyung3d744y2760da67v8nd9m,100.561242,sttia,2024-02-29
stride1ec3wlpjx65tgkywhh4xqve525cv7cxjqcfydu7,165.713339,sttia,2024-02-29
stride1edsv336sz7eqjpxs2u9aqgcq8f9sf62gdflm22,906.459178,sttia,2024-02-29
stride1eeat08q3tzla6swz08mkhh0zlq9xwlrget3vvr,100.660104,sttia,2024-02-29
stride1eegxw0cp33rkxxxmkx2mxvlk4a6jhh40rwrql2,100.929779,sttia,2024-02-29
stride1eesmp3u9nlc3565u0a79nxlggedau0wyaq0cy6,301.0,sttia,2024-02-29
stride1eetaukrey5pjh0vd4jucd4q90h4alcg4k5p7sf,928.413233,sttia,2024-02-29
stride1eethv5unh9lax4xprwnm3ktg6nvw2v2wve8dzx,123.84746,sttia,2024-02-29
stride1efcthpwcrr4wjstn837rgpa8l0y2h42hh6k09e,154.846723,sttia,2024-02-29
stride1efhqnc6kwvyq3xmrrzzyr3sgngv72q5ucs693k,184.142488,sttia,2024-02-29
stride1efkkjps8alhjmvsdw5cp0n43hhuff7qzy65sr8,500.0,sttia,2024-02-29
stride1efps82vcc2c3xrp8n72n2rxp7vj5e0s3syln5f,100.547693,sttia,2024-02-29
stride1efrt7gnpj63j0c9kyu5qkyu9wfs7gm3h9n6xmd,198.570707,sttia,2024-02-29
stride1eg8sc5ydl9mewg4ntdaewquyum65jja7w465ye,213.979999,sttia,2024-02-29
stride1egcwq5zx3te7raxmnwx6lxt072cxchtfjvjcgf,103.683,sttia,2024-02-29
stride1egem600k0yg9sdjavlklhzyucvajtv6ly7qwey,674.780233,sttia,2024-02-29
stride1egmq5llwtfccg5uh7jq8zacp4fc3j29qeufsdp,173.0,sttia,2024-02-29
stride1egx653acq0ujj5c52776xcpq9ywj6p5e9t5qkn,4867.635445,sttia,2024-02-29
stride1eh6t9a24k2ctpp3838uy9sr86c5fzs95p67nqm,518.90408,sttia,2024-02-29
stride1ehulcz806qygazt2xtnat37z3rd9ulss74y9x5,139.909898,sttia,2024-02-29
stride1ej850mde7p4yrrpwxzrhrejs7ru6jzv2lhqf58,119.736563,sttia,2024-02-29
stride1ejcp6wjs6cxrr5h25an5g5lw3jy9j8l2m6awtp,1397.248728,sttia,2024-02-29
stride1ejpw7sxtuupdtscfq30aj35xgr8hh7uhkj9sv8,120.839134,sttia,2024-02-29
stride1ejpx6eddy8pfky2rxcyr70erj6fu9x9rj60k83,741.391155,sttia,2024-02-29
stride1ejqe3wwy03y9aafqf702489gq02q5gfrdjxgz3,752.601079,sttia,2024-02-29
stride1ek4as5w4tnqas2qqwfvp0fx2qe9tnj4jc6ujxq,304.999225,sttia,2024-02-29
stride1ekjajkh3cpvztlwnpgmucr5kt6e9hradz6v627,106.022722,sttia,2024-02-29
stride1ekpwyj2nn2wlpgl23kyv24zg5z4tsvnyafxus8,119.73651,sttia,2024-02-29
stride1el9n57rdks9szdajyp6gq9ckpsuvcwpwq47gvr,249.999999,sttia,2024-02-29
stride1emdd6a0ggdfdj9qq2w4luk9s0uca2v59f6t5zt,385.01431,sttia,2024-02-29
stride1ems8f46fytpdgjt5lnrhdz0dacxx9zfwat8pcd,100.787348,sttia,2024-02-29
stride1en2z7xj52s6xc5tr9ac8ucd07yjr77zhgtuxua,172.94,sttia,2024-02-29
stride1enmhq26yetxfcksmwf062vd9wya7m9ufl4mvv8,130.096447,sttia,2024-02-29
stride1enwxrgqdq93z5srxx4hqc4yze9lsne2pyj4qqq,209.659204,sttia,2024-02-29
stride1enzlt6y4cac9xxn2k6rsawjxcd5havsm09umps,539.424241,sttia,2024-02-29
stride1ep9gara8x6q53ga2zswtava0g68gpl6e2t2hre,160.771149,sttia,2024-02-29
stride1epf6tyn7nvv9qrkal56npceclmmzgejxfls8gj,100.877754,sttia,2024-02-29
stride1epgw57aj4cduulhmefjenk9v5enamsqm5gt324,107.166553,sttia,2024-02-29
stride1epmlgyve8nu6ag4xldnegj3gaqpa6tw7x2acu5,891.971782,sttia,2024-02-29
stride1eppamcm5g8v6vr0v93znn9eytev5jwa8ucpw75,119.973429,sttia,2024-02-29
stride1eq9vegrr4uygg9sawawttyrfnjh7t5c7c9zmkg,104.638039,sttia,2024-02-29
stride1eqcshx9u2n4cgn7us0pe03euem0q4l8sfpezev,100.600307,sttia,2024-02-29
stride1eqhexdtptfsgyz0m9efg8s8v5vcmsknxm5wj9z,126.36563,sttia,2024-02-29
stride1eqkle6xszsmgn22lkpzrmu30kl0l7zn4j0wes5,132.89858,sttia,2024-02-29
stride1eqky2r7v6z7z8j92hj9huh5gwu8rrjqax7dhmq,1437.295743,sttia,2024-02-29
stride1eqnqrupwru885nnajdkuegu6y7f9wtzyp4e3md,234.134522,sttia,2024-02-29
stride1eqvjc4k396gkl7e52q9pj4z2tyg379phvh8q6x,100.751237,sttia,2024-02-29
stride1er0w43nqhjddnaxry6vcg8enhc54u6dkyymyp2,100.750982,sttia,2024-02-29
stride1er96r0rd9lchk3yc3mvzpexh4zat2e7vuv4dxq,109.113677,sttia,2024-02-29
stride1ers58svg5p85l2w5m0tuc628y5qtud0knft3zp,105.182915,sttia,2024-02-29
stride1erwscka0wn20kr4jn5ggu4eyescvsjx0wdu6d2,643.159568,sttia,2024-02-29
stride1es7cdrr9u0plhf0yalc3ggptgx7e9jhudaf0zq,104.979999,sttia,2024-02-29
stride1esunx4eyglx6eueqqmvflp0cpxs5cme3fdtpkv,200.101694,sttia,2024-02-29
stride1esuqxxfphlxfvkhsvk22s7zq7uvevv5mw5z4gj,234.474817,sttia,2024-02-29
stride1et60e8cmehzcdhyluk0lnkzzye5jj7zjjk0nvl,256.449059,sttia,2024-02-29
stride1et64xd75r7dflh7wcdwhvwqvl3ykmwcqp9pyud,661.562764,sttia,2024-02-29
stride1et68eu9jxdyff0m5qy89l5ummzm2hxh00zcmg5,11977.57126,sttia,2024-02-29
stride1evlmts8rfsf5nswyqwflj0xu8y2lejd8rr5l7m,125.271849,sttia,2024-02-29
stride1evsmfjcxmpfgv53mz2m78rhh8kf98w46j2gkc7,100.794921,sttia,2024-02-29
stride1ew4emt3qs9k386s70k2myvrd2u5uxaqc296fx7,765.079372,sttia,2024-02-29
stride1ew85w3l3s2xg8saqguqwqkuxmrz8rs4nyrp7ts,100.876994,sttia,2024-02-29
stride1exsklljclajk25zw8a97683ye4juaqp96ry4dl,112.60139,sttia,2024-02-29
stride1ey3tj5jgptq5verrwr5elg60rue0gx08ye34c8,1799.529177,sttia,2024-02-29
stride1eyfrwdr0gra86s6w3u4jlurkgcma2jdpq659dc,1078.342417,sttia,2024-02-29
stride1eykjz9ekzht9635d3gr9pq9nd4ctgu29633e2j,1107.053039,sttia,2024-02-29
stride1eza82vaz6zhww9mh45ul3accnl7wucjy3e7m3g,313.452586,sttia,2024-02-29
stride1ezanqt2v3za03rs7s9jzkkhguyxx7ylaku73fx,100.853011,sttia,2024-02-29
stride1ezgedsezl60q2q67fwxk9p0y50tuzhhvuu76rx,158.555405,sttia,2024-02-29
stride1ezjqwks3nk2u4m06egjcmq592zjezsp9pdqgev,736.908156,sttia,2024-02-29
stride1ezkrwymfh8l48h7qgk4962kytcrcgzeffdjllh,199.909512,sttia,2024-02-29
stride1ezz405s74j5vltc5vlhrlqwfk3qtxhxt8rn3k7,252.194357,sttia,2024-02-29
stride1f04haf8fs3pgagkf2pa5ay5uqrkjstzxxsp5ne,418.515305,sttia,2024-02-29
stride1f096pskn7gfetac5sn4ykj93u655zsu4lz2w7x,227.656158,sttia,2024-02-29
stride1f2es9s5gt5k02pnetfrrcm2nvr4t90nq4pvgx5,221.986163,sttia,2024-02-29
stride1f2vq7jwm08h7qylja38h4q46rd2tn2v8xw9q9m,131.30926,sttia,2024-02-29
stride1f3clt53xwscqyhtplnwsxj9qydaurwvrpem5ra,150.259801,sttia,2024-02-29
stride1f3jl72hh2ruxf7vzpcxw5wmp6rtaultjp2ldu5,151.675192,sttia,2024-02-29
stride1f3xhl0gqmyhnu49c8k3j7fkdv75ug0xjqdnsdm,100.642482,sttia,2024-02-29
stride1f47536szfwhnmvws6vyrpa8t8nfwfkj9ecacca,102.0,sttia,2024-02-29
stride1f4dtm57kqgnselkarly585fkrqd9h5svkkt42x,119.736447,sttia,2024-02-29
stride1f4e0jmjzasl2kj0naypjyf2ehv0aem7vjx3zk3,332.976821,sttia,2024-02-29
stride1f4smw956ncplzgy20593gs5qjzw5spux60q9rp,119.736267,sttia,2024-02-29
stride1f5rj320d62fnplemryc9f82dhyt54reu9jg7nr,300.676826,sttia,2024-02-29
stride1f6e6dgf7fl8wddyfk99vh9naky6ncs5d3n356d,119.736462,sttia,2024-02-29
stride1f6z2s9jrj9p0w8z02t580stf2qwqgrxgpaqtlw,2850.996561,sttia,2024-02-29
stride1f7h6ta3rpnrm44uw4vwkqt8zcvh76jn3swhk6j,102.097743,sttia,2024-02-29
stride1f7r6sja4x5hjvp6a7g9lypd94x2nvf9fyk9rku,305.000261,sttia,2024-02-29
stride1f8gfex0r4dxahkrquxtrxcmyw499p88dy8fj7s,100.1,sttia,2024-02-29
stride1f99pxtfweurhck2lumxg44k709vfnvaya59xqw,152.714909,sttia,2024-02-29
stride1fa2g8klk40kxnv20awdlj3rh6w9jas2ge5guth,1009.959998,sttia,2024-02-29
stride1fasyhvl722wjjkcecnne24y098ug2dhwzx5dm2,811.379187,sttia,2024-02-29
stride1fau82c29el6e65t9z2p5y0f520dcyclma9s5qj,153.503045,sttia,2024-02-29
stride1fceln6amgpwtnhjpnwvfldwzjckxkaq8qahq7q,466.094388,sttia,2024-02-29
stride1fchcl27whmxayav2zy0evucl72u4pfvajgqnx8,260.438485,sttia,2024-02-29
stride1fchl5teg833u35lpy3z2739t4q3ez47zfw8dwt,404.073069,sttia,2024-02-29
stride1fcm4h2h6yulx7qe0p9jtxjy83eh6p9tyndtzwv,175.206346,sttia,2024-02-29
stride1fcqcsh34farf868pe8mdqfen0nhj7u8lkz47r5,461.915204,sttia,2024-02-29
stride1fctkzms7hr84t0hurdxldpxqz03339gw7fz7wx,121.13747,sttia,2024-02-29
stride1fd0etxwnp2lmxjhw02j077e4yq7efq9dr9u9j4,119.736563,sttia,2024-02-29
stride1fdgmspmupsp8vgvq4va69xazpl83e7t99rku0a,822.748818,sttia,2024-02-29
stride1fdtcr8qyhnt8fvdqfq3mg0gd50waftvw76guqf,101.15852,sttia,2024-02-29
stride1fercjn86wakfxg2r848dfkpc9l5j53ldvtxdjj,309.732655,sttia,2024-02-29
stride1ff7yp697qt9kklex3ng89gu3xu9fr6k49kpys9,149.822192,sttia,2024-02-29
stride1ff9kd3mv42vnz72r4etqzqcmx03cxawva493t6,100.282872,sttia,2024-02-29
stride1ffngdrt4pnwa5tw7z7mqh7gtcsxsk4wurmdd33,101.979999,sttia,2024-02-29
stride1fftgce74e9qg7cenj42s4h452m8830uyz8pjhm,129.936258,sttia,2024-02-29
stride1ffz8vvxg32gfe22tnw7pm6vmdgp0knxs9kc8ce,4501.911509,sttia,2024-02-29
stride1fg2dj32yt7s4r6e58h26hz6jfn2lnmc2zhu792,299.241034,sttia,2024-02-29
stride1fg43v4fh76ud755u9tluh3x8jm2r6k5s6cfncn,3078.331729,sttia,2024-02-29
stride1fg560mpxurp0ggfd4etysy4np0fm3zj87crgek,100.979878,sttia,2024-02-29
stride1fgtpd9zxplw4pl5cg4skm5r7qtpqzxmncu8uf3,164.970964,sttia,2024-02-29
stride1fgzsaeyttfggcr0queumy463n5lyh7uyqemges,148.078754,sttia,2024-02-29
stride1fh7jucn3paxtzdevlzyhzq8r0r3q0vf2a5keet,566.0,sttia,2024-02-29
stride1fh9x875s6gp282ssm6e29ppe2cwa86agzx0p6h,299.920349,sttia,2024-02-29
stride1fhc0dj2uhck3v2n8a8zc7mwh7svl39fkq9metq,100.751703,sttia,2024-02-29
stride1fhw0x2yqj0wym4wrg35azrqnllymc4nxdz44cp,101.866796,sttia,2024-02-29
stride1fj5tedt80aaq28e38ug00j0jgkujjfr3h8k08v,100.134159,sttia,2024-02-29
stride1fj6kes2xflw5hjrp6vp2r07u30kpfyehtcn7ad,1104.622248,sttia,2024-02-29
stride1fjughdkyqs25f0fujj0a2rezwxrzlwzr7sudxr,115.183555,sttia,2024-02-29
stride1fkgdr2xsvdq6476egtyaksp4mkaxyec995p7xl,307.862577,sttia,2024-02-29
stride1fkysgafvpnwpjt8g3a03z2l7a2c36pgumtsrxg,635.199999,sttia,2024-02-29
stride1fl8h7sx8732tvhz9qvyp7vej5qxw8hsy4jq3xm,271.001396,sttia,2024-02-29
stride1flxycx2effenhxp4u4weh73y4lslz8vj4grvpr,249.479699,sttia,2024-02-29
stride1fm2h9mp4xrrumdrjk2w97hltnrt2u2twyppdwe,4202.133124,sttia,2024-02-29
stride1fm75665ngmepzptd5xukue0hu7lwy7wuxf2793,172.049955,sttia,2024-02-29
stride1fmf7qww65gan39jym0954r80fj6z0y44x027ur,306.406746,sttia,2024-02-29
stride1fmnanx9dztkp66dkg746vtd5m2hv0ha0ryrhv8,140.979999,sttia,2024-02-29
stride1fmwe22rn4cnweu8ufmk2haf8s7ccg24utfvvfc,100.884384,sttia,2024-02-29
stride1fn7gfyupvum3y034p5cklupgdeh278lqk3n5cr,103.447857,sttia,2024-02-29
stride1fn9z54wy6slvm78hhsnhhuc0l2ewlrxsn2agj9,2214.162154,sttia,2024-02-29
stride1fnmkht5kfzge6lag7amxpede75rt9zzmzqe0vs,108.394388,sttia,2024-02-29
stride1fp0v25p7nvx8ptmpt2pegtq82as7sv3tptgm2a,145.93999,sttia,2024-02-29
stride1fpqctfkyam42kfg63vf2reum2vk08a9gvv2al6,235.781125,sttia,2024-02-29
stride1fps8v2ewyf7unswdys04aqxjffgszt5xkcxarl,800.936133,sttia,2024-02-29
stride1fqgtcunpyxu3mthvlqal56xcmcs6td9v6pqw4c,118.710849,sttia,2024-02-29
stride1fqw4urjl4u75l04k8ndmj2f5n5g4skds89rq27,376.483279,sttia,2024-02-29
stride1fraejv8xm3fq2hjryf96ppfrt4e729rhf93ujs,128.0,sttia,2024-02-29
stride1frccwtsttpvtsad47vcqr8qec9dzgq0dw3mwrr,100.705378,sttia,2024-02-29
stride1fre9mkefjfkvn9pq7r75csr0uqd79wzhq89c7x,120.959927,sttia,2024-02-29
stride1frpx4aexngym94qukv0c5p8sd09n443m57jpns,252.140493,sttia,2024-02-29
stride1ftjcu8mnm7vkvysl0wzw7sua6qku438v5l5vsa,400.0,sttia,2024-02-29
stride1fu09xtkf8k5fjgprvmwnlu7venhrh3zaergzf5,100.667088,sttia,2024-02-29
stride1fu72w5k60z23sf7erpzaq53p24lkhcchuktnsj,119.979999,sttia,2024-02-29
stride1fugvs5r0a43p26zn3vpvegn5hvlh9a2ppzk32r,131.555994,sttia,2024-02-29
stride1fujr3maeguw8740yv9uvdp0rqy8szhy87d54ru,7801.306617,sttia,2024-02-29
stride1fuqx66qzzpqxg57nm0prxkzqa9n5tyg0pu6pcq,199.989046,sttia,2024-02-29
stride1fv8gtfp35v4ekymalarfh8gddd0kefdrm8uaz2,147.563083,sttia,2024-02-29
stride1fvh7sqk3nsswx5mc2z0k7s5vvgyr6n4ercdq4p,192.999999,sttia,2024-02-29
stride1fvmzktdyqz8x95utk0th9dj6ph5yxvxpkddum0,20052.36968,sttia,2024-02-29
stride1fvtc7hadldx3y7fymq6v7xutws3yy6p3ceq63n,219.250377,sttia,2024-02-29
stride1fvwl69amsrd3ammn2sdzxt5q0dza2fch3363nu,100.751634,sttia,2024-02-29
stride1fwsjr6nd2lr6ksqmlfl3f5kt7ntg5a62r0f98v,704.999367,sttia,2024-02-29
stride1fwxcuhactdufnu7362qnwjfduvaxepslyh0vvn,128.939999,sttia,2024-02-29
stride1fx73zeyc2c80kxmd3xhele6lf890g7dnnk3nyw,205.125812,sttia,2024-02-29
stride1fxaa5899sww76q0pkelh9k5v456cucl96azelc,100.0,sttia,2024-02-29
stride1fxn8m824r5r4c6p7fljn4hvu4lwa5nxfueple9,399.979999,sttia,2024-02-29
stride1fy3ezpy309hd3c480a0h5hvlxympcf4w7zp5la,299.720651,sttia,2024-02-29
stride1fy46tcrdpv4syjq5uaprcs004e2y0r2r0e638x,156.729575,sttia,2024-02-29
stride1fy5nw8xh8wmztgep46qrpmsuj05su3v3p3xm2s,263.395791,sttia,2024-02-29
stride1fyvfg7ajjkcufquaeampvkxxz78ddcg874cdcc,172.645455,sttia,2024-02-29
stride1fzufmzdfujlwvfvk8wfxfxgsljsw6cnl0ahchh,191.561978,sttia,2024-02-29
